-251.536835	593.227600	1483.127075	-2808.154297	
-327.315887	514.878784	2443.065430	-2164.637451	
-373.571960	416.180389	3148.979248	-1234.701538	
-385.299438	307.813110	3518.145752	-114.616165	
-361.229187	201.504013	3503.210449	1076.481201	
-303.966003	108.757431	3098.112305	2209.253662	
-219.706680	39.610016	2339.571045	3158.208496	
-117.569397	1.544607	1303.883179	3815.592773	
-8.607033	-1.319513	99.292473	4103.601562	
95.388954	31.327599	-1145.308960	3983.518066	
183.164551	95.953011	-2294.170410	3460.721924	
245.221054	185.563217	-3219.488281	2584.929688	
274.842957	290.460999	-3815.612793	1445.557983	
268.824707	399.294739	-4011.077881	162.626282	
227.817581	500.286896	-3777.088135	-1125.876099	
156.259186	582.508545	-3131.460938	-2278.831055	
61.893276	637.061951	-2137.511719	-3167.445068	
-45.068260	658.043640	-897.909912	-3689.622314	
-153.050491	643.182983	455.900940	-3781.655029	
-250.368027	594.088196	1777.635986	-3425.897461	
-326.489563	516.072083	2921.975342	-2653.506348	
-373.177551	417.577240	3760.537842	-1541.864136	
-385.379608	309.262390	4196.265625	-206.876251	
-361.775269	202.848877	4174.609863	1209.096436	
-304.918915	109.852348	3690.235107	2552.415527	
-220.963287	40.336494	2788.427246	3674.834961	
-118.993729	1.824037	1560.964844	4449.855957	
-10.044956	-1.517366	136.815201	4786.959473	
94.093048	30.673876	-1331.402832	4642.123535	
182.150894	94.914162	-2683.772949	4023.400879	
244.599335	184.251678	-3770.499023	2990.874023	
274.680450	289.018677	-4468.487793	1650.896484	
269.139008	397.877716	-4695.264160	145.166077	
228.574661	499.048523	-4418.647949	-1364.250854	
157.377121	581.582825	-3661.062500	-2712.362793	
63.251091	636.549072	-2497.920898	-3749.285889	
-43.617508	657.999084	-1050.176392	-4356.895996	
-151.663803	643.611633	528.234863	-4462.252930	
-249.195465	594.943604	2066.756348	-4046.269531	
-325.658020	517.261719	3396.640869	-3146.609863	
-372.777008	418.972351	4369.455078	-1854.409058	
-385.453430	310.711975	4873.632324	-305.084412	
-362.315460	204.196091	4847.226562	1335.840942	
-305.867035	110.951393	4285.413574	2890.418945	
-222.216736	41.068439	3241.847412	4187.573242	
-120.416862	2.109673	1823.624756	5081.921387	
-11.483772	-1.708951	180.327362	5470.048340	
92.794250	30.025805	-1511.743774	5302.416992	
181.132660	93.879738	-3068.481445	4589.542480	
243.971848	182.942841	-4318.003418	3401.681396	
274.511627	287.577057	-5119.623047	1861.972534	
269.447083	396.459320	-5379.666016	133.697540	
229.326309	497.806854	-5062.355469	-1597.027954	
158.490997	580.652222	-4194.511230	-3141.296143	
64.606651	636.030273	-2863.460938	-4328.024902	
-42.166958	657.948242	-1208.302490	-5022.900391	
-150.275238	644.034180	594.614197	-5143.550781	
-248.019150	595.793884	2350.471191	-4669.234863	
-324.821259	518.447693	3867.033936	-3643.919678	
-372.370361	420.365662	4975.695801	-2172.318848	
-385.520874	312.161865	5550.207520	-409.235687	
-362.849731	205.545639	5521.021973	1456.706909	
-306.810303	112.054558	4883.613770	3223.243896	
-223.466934	41.805843	3699.805908	4696.393066	
-121.838699	2.401515	2091.848633	5711.752441	
-12.923382	-1.894255	229.827316	6152.828125	
91.492653	29.383406	-1686.320435	5964.360352	
180.109940	92.849754	-3448.272461	5159.115234	
243.338669	181.636734	-4861.969238	3817.329102	
274.336517	286.136169	-5768.981445	2078.775146	
269.748993	395.039581	-6064.244141	128.222198	
230.072556	496.561890	-5708.173340	-1824.193115	
159.600830	579.716797	-4731.776855	-3565.605713	
65.959969	635.505554	-3234.111572	-4903.627930	
-40.716606	657.890991	-1372.279907	-5687.596191	
-148.884796	644.450623	655.034180	-5825.508789	
-246.839096	596.638916	2628.762939	-5294.757812	
-323.979279	519.629883	4333.126953	-4145.408203	
-371.957581	421.757080	5579.224121	-2495.576172	
-385.581970	313.611908	6225.952148	-519.325134	
-363.378082	206.897400	6195.957520	1571.686157	
-307.748718	113.161736	5484.802246	3550.870361	
-224.713867	42.548607	4162.276855	5201.265137	
-123.259216	2.699472	2365.621582	6339.312500	
-14.363762	-2.073361	285.313141	6835.260254	
90.188278	28.746603	-1855.122070	6627.916504	
179.082718	91.824158	-3823.123535	5732.085938	
242.699783	180.333313	-5402.364258	4237.793945	
274.154694	284.696075	-6416.533691	2301.266846	
270.043427	393.618500	-6748.959473	128.687698	
230.810928	495.313202	-6356.040527	-2045.808716	
160.702866	578.774902	-5272.764648	-3985.351807	
67.306213	634.971558	-3609.741455	-5476.137695	
-39.271801	657.821655	-1541.945557	-6350.987793	
-147.497482	644.852356	709.676758	-6508.076660	
-245.658829	597.467224	2901.811768	-5922.721680	
-323.132996	520.794189	4795.072266	-4650.888184	
-371.535828	423.130646	6180.135254	-2823.931152	
-385.629272	315.045624	6900.877930	-635.058716	
-363.888184	208.235870	6871.943848	1681.088013	
-308.665314	114.260162	6088.779785	3873.585938	
-225.936798	43.288395	4628.956543	5702.414062	
-124.655373	3.001014	2644.556152	6964.726562	
-15.781549	-2.242146	346.347382	7517.337402	
88.902527	28.126320	-2018.589600	7292.927734	
178.068130	90.819984	-4193.426758	6308.145508	
242.065903	179.054245	-5939.478516	4662.630371	
273.970123	283.280548	-7062.392578	2528.979004	
270.328156	392.219696	-7433.766602	134.661942	
231.534134	494.082458	-7005.787109	-2262.222412	
161.786270	577.845459	-5817.230957	-4400.769531	
68.632584	634.443970	-3990.083008	-6045.667969	
-37.846001	657.752991	-1717.054443	-7013.083984	
-146.126556	645.250061	758.728882	-7191.185547	
-244.491135	598.288269	3169.728516	-6553.018555	
-322.294891	521.949707	5252.903320	-5160.254395	
-371.118011	424.495605	6778.406250	-3157.315430	
-385.676971	316.472290	7574.934570	-756.427673	
-364.396210	209.569855	7548.941406	1784.855347	
-309.578705	115.357117	6695.552246	4191.279785	
-227.156708	44.029610	5099.928223	6199.705566	
-126.049782	3.306279	2928.824219	7587.875488	
-17.199556	-2.405865	413.186493	8199.000977	
87.614380	27.511335	-2176.407471	7959.437988	
177.049240	89.820290	-4558.850586	6887.471191	
241.426529	177.778030	-6473.020996	5092.160156	
273.779449	281.865906	-7706.395996	2762.288818	
270.606812	390.819733	-8118.633301	146.533356	
232.251968	492.848694	-7657.503418	-2473.077393	
162.865616	576.911377	-6365.363281	-4811.568359	
69.956619	633.910645	-4375.391113	-6612.018555	
-36.420563	657.678162	-1897.893066	-7673.782715	
-144.753967	645.641846	801.907959	-7874.831055	
-243.319946	599.104248	3432.263916	-7185.728516	
-321.451843	523.101562	5706.427246	-5673.648438	
-370.694366	425.858704	7373.909180	-3495.907227	
-385.718567	317.899109	8248.062500	-883.620544	
-364.898529	210.905991	8226.948242	1882.812256	
-310.487396	116.457970	7305.165527	4503.805664	
-228.373444	44.776047	5575.262695	6693.028809	
-127.442894	3.617522	3218.506592	8208.686523	
-18.618288	-2.563500	485.905579	8880.208984	
86.323563	26.901882	-2328.515869	8627.425781	
176.026016	88.824974	-4919.353027	7470.045898	
240.781631	176.504562	-7002.961426	5526.359375	
273.582672	280.452118	-8348.506836	3001.184570	
270.879456	389.418579	-8803.522461	164.302414	
232.964523	491.611816	-8311.154297	-2678.360596	
163.940964	575.972656	-6917.132324	-5217.723633	
71.278381	633.371643	-4765.645020	-7175.156738	
-34.995422	657.597229	-2084.452393	-8333.046875	
-143.379684	646.027710	839.210449	-8558.975586	
-242.145233	599.915161	3689.402100	-7820.816406	
-320.603821	524.249756	6155.616699	-6191.042969	
-370.264801	427.219940	7966.609863	-3839.688721	
-385.753937	319.326080	8920.222656	-1016.631531	
-365.395050	212.244263	8905.928711	1974.952148	
-311.391296	117.562714	7917.585449	4811.144043	
-229.586914	45.527706	6054.935547	7182.356445	
-128.834610	3.934751	3513.588623	8827.124023	
-20.037642	-2.715034	564.502014	9560.924805	
85.030167	26.297981	-2474.904541	9296.852539	
174.998566	87.834053	-5274.912109	8055.838379	
240.131317	175.233856	-7529.270020	5965.206055	
273.379852	279.039124	-8988.689453	3245.654053	
271.146088	388.016235	-9488.395508	187.969467	
233.671753	490.371857	-8966.702148	-2878.059570	
165.012253	575.029236	-7472.508301	-5619.212402	
72.597809	632.826904	-5160.824707	-7735.050293	
-33.570644	657.510071	-2276.723145	-8990.840820	
-142.003738	646.407593	870.632812	-9243.582031	
-240.967026	600.720947	3941.127930	-8458.248047	
-319.750854	525.394287	6600.446777	-6712.410156	
-369.829376	428.579315	8556.475586	-4188.642090	
-385.783203	320.753174	9591.378906	-1155.454590	
-365.885803	213.584641	9585.843750	2061.268311	
-312.290466	118.671318	8532.779297	5113.276855	
-230.797165	46.284565	6538.919922	7667.659668	
-130.224991	4.257951	3814.055176	9443.154297	
-21.457680	-2.860473	648.972778	10241.108398	
83.734146	25.699636	-2615.564453	9967.683594	
173.966797	86.847549	-5625.507324	8644.816406	
239.475464	173.965942	-8051.916016	6408.676270	
273.170898	277.627014	-9626.907227	3495.685303	
271.406647	386.612732	-10173.213867	217.534668	
234.373611	489.128845	-9624.112305	-3072.161621	
166.079453	574.081238	-8031.460938	-6016.010742	
73.914864	632.276489	-5560.909180	-8291.666992	
-32.146267	657.416809	-2474.696533	-9647.125000	
-140.626175	646.781555	896.171875	-9928.610352	
-239.785355	601.521667	4187.425293	-9097.988281	
-318.892975	526.535095	7040.891602	-7237.721191	
-369.388123	429.936737	9143.471680	-4542.749512	
-385.806305	322.180328	10261.493164	-1300.083374	
-366.370789	214.927078	10266.656250	2141.754395	
-313.184814	119.783745	9150.712891	5410.186035	
-232.004120	47.046585	7027.191406	8148.910156	
-131.613922	4.587092	4119.890625	10056.741211	
-22.878286	-2.999839	739.314758	10920.723633	
82.435600	25.106834	-2750.485840	10639.879883	
172.930847	85.865456	-5971.117188	9236.947266	
238.814209	172.700836	-8570.869141	6856.746094	
272.955902	276.215790	-10263.124023	3751.265381	
271.661163	385.208099	-10857.940430	252.997910	
235.070114	487.882812	-10283.348633	-3260.654541	
167.142578	573.128601	-8593.959961	-6408.095703	
75.229553	631.720398	-5965.876953	-8844.976562	
-30.722288	657.317444	-2678.362793	-10301.865234	
-139.247009	647.149658	915.824646	-10614.024414	
-238.600250	602.317383	4428.280273	-9740.001953	
-318.030182	527.672302	7476.924316	-7766.949219	
-368.941010	431.292389	9727.565430	-4901.992676	
-385.823273	323.607727	10930.527344	-1450.511475	
-366.849976	216.271744	10948.328125	2216.404785	
-314.074402	120.900169	9771.353516	5701.854004	
-233.207809	47.813957	7519.722656	8626.081055	
-133.001465	4.922374	4431.079590	10667.851562	
-24.299522	-3.132924	835.524475	11599.732422	
81.134476	24.519794	-2879.659912	11313.406250	
171.890640	84.888000	-6311.721680	9832.200195	
238.147476	171.438736	-9086.100586	7309.393066	
272.734802	274.805634	-10897.304688	4012.382324	
271.909607	383.802521	-11542.536133	294.359070	
235.761230	486.633911	-10944.374023	-3443.526123	
168.201569	572.171570	-9159.975586	-6795.443359	
76.541809	631.158752	-6375.708008	-9394.945312	
-29.298777	657.211975	-2887.712158	-10955.022461	
-137.866302	647.511780	929.588257	-11299.785156	
-237.411758	603.107910	4663.676270	-10384.253906	
-317.162506	528.805725	7908.520508	-8300.064453	
-368.488068	432.646027	10308.723633	-5266.352539	
-385.834076	325.035065	11598.444336	-1606.732300	
-367.323364	217.618332	11630.823242	2285.213135	
-314.959137	122.020279	10394.666016	5988.262695	
-234.408157	48.586369	8016.488281	9099.143555	
-134.387512	5.263491	4747.606445	11276.448242	
-25.721281	-3.260024	937.598389	12278.094727	
79.830864	23.938223	-3003.077637	11988.223633	
170.846252	83.914886	-6647.300293	10430.542969	
237.475342	170.179382	-9597.580078	7766.592773	
272.507660	273.396332	-11529.413086	4279.022949	
272.152039	382.395752	-12226.963867	341.617340	
236.446991	485.381927	-11607.153320	-3620.764893	
169.256454	571.209839	-9729.476562	-7178.031738	
77.851662	630.591370	-6790.380371	-9941.541992	
-27.875704	657.100342	-3102.735107	-11606.561523	
-136.484009	647.867981	937.460205	-11985.854492	
-236.219833	603.893372	4893.600098	-11030.709961	
-316.289948	529.935425	8335.654297	-8837.040039	
-368.029297	433.997742	10886.913086	-5635.810547	
-385.838745	326.462524	12265.207031	-1768.738892	
-367.790955	218.967041	12314.102539	2348.174072	
-315.839050	123.144295	11020.618164	6269.394531	
-235.605179	49.364048	8517.461914	9568.071289	
-135.772110	5.610680	5069.455078	11882.499023	
-27.143608	-3.380894	1045.532593	12955.775391	
78.524727	23.362379	-3120.730225	12664.296875	
169.797653	82.946388	-6977.832520	11031.942383	
236.797760	168.923050	-10105.278320	8228.321289	
272.274414	271.988129	-12159.413086	4551.174316	
272.388367	380.988068	-12911.183594	394.772247	
237.127319	484.127106	-12271.649414	-3792.358887	
170.307144	570.243713	-10302.433594	-7555.837402	
79.159019	630.018433	-7209.872559	-10484.736328	
-26.453163	656.982605	-3323.420898	-12256.445312	
-135.100235	648.218201	939.438049	-12672.195312	
-235.024582	604.673706	5118.036133	-11679.333984	
-315.412567	531.061401	8758.300781	-9377.846680	
-367.564728	435.347504	11462.100586	-6010.348145	
-385.837250	327.890015	12930.777344	-1936.524170	
-368.252716	220.317780	12998.128906	2405.281982	
-316.714111	124.272110	11649.174805	6545.231934	
-236.798828	50.146900	9022.617188	10032.834961	
-137.155167	5.963854	5396.609863	12485.967773	
-28.566408	-3.495612	1159.323242	13632.734375	
77.216156	22.792189	-3232.609375	13341.587891	
168.744919	81.982437	-7303.298828	11636.367188	
236.114792	167.669662	-10609.164062	8694.553711	
272.035126	270.580933	-12787.269531	4828.822754	
272.618652	379.579376	-13595.160156	453.822693	
237.802261	482.869354	-12937.827148	-3958.296387	
171.353699	569.273010	-10878.815430	-7928.838379	
80.463936	629.439880	-7634.163086	-11024.496094	
-25.030895	656.859619	-3549.862793	-12904.607422	
-133.714844	648.565002	935.306030	-13358.781250	
-233.826843	605.453674	5336.672363	-12330.210938	
-314.533447	532.190857	9176.110352	-9922.735352	
-367.101105	436.704529	12033.981445	-6390.408203	
-385.841309	329.327606	13594.990234	-2110.709717	
-368.726105	221.679703	13682.959961	2455.789795	
-317.607605	125.409775	12280.682617	6814.992188	
-238.017502	50.935509	9532.610352	10492.733398	
-138.568512	6.316016	5730.016602	13086.358398	
-30.022346	-3.620276	1280.133423	14308.799805	
75.874855	22.201872	-3337.453369	14020.335938	
167.663589	80.988159	-7622.490723	12244.512695	
235.411102	166.377121	-11108.254883	9166.429688	
271.786194	269.128540	-13412.383789	5113.470703	
272.852600	378.123322	-14278.812500	520.497375	
238.494919	481.566772	-13606.208984	-4116.808594	
172.431122	568.264954	-11459.761719	-8295.437500	
81.810181	628.835938	-8064.944336	-11559.616211	
-23.561504	656.725159	-3783.856445	-13550.511719	
-132.281311	648.914612	923.394714	-14045.675781	
-232.584290	606.249512	5548.140137	-12983.868164	
-313.616333	533.346802	9588.114258	-10472.515625	
-366.608673	438.095490	12602.006836	-6776.895996	
-385.826843	330.803070	14257.660156	-2292.132324	
-369.191193	223.080017	14368.667969	2499.046875	
-318.501892	126.583412	12915.328125	7078.264160	
-239.244217	51.755470	10047.609375	10947.579102	
-139.994904	6.693575	6069.708984	13683.633789	
-31.494061	-3.725974	1407.803467	14983.965820	
74.517075	21.624357	-3435.611572	14700.434570	
166.566681	80.001328	-7935.879883	12856.049805	
234.693756	165.087769	-11603.017578	9643.316406	
271.526031	267.676178	-14035.061523	5404.166016	
273.077789	376.665131	-14962.121094	593.579224	
239.181091	480.260559	-14276.309570	-4269.247070	
173.504013	567.252075	-12044.239258	-8656.933594	
83.153694	628.226013	-8500.633789	-12091.113281	
-22.092756	656.584167	-4023.668457	-14194.582031	
-130.846268	649.257812	905.384583	-14732.721680	
-231.338242	607.039795	5753.887695	-13639.646484	
-312.694122	534.498596	9995.396484	-11026.159180	
-366.110107	439.484222	13166.818359	-7168.569824	
-385.805847	332.278442	14918.972656	-2479.502686	
-369.650024	224.482391	15055.020508	2536.237061	
-319.390930	127.761024	13552.551758	7336.005859	
-240.467255	52.580891	10566.838867	11398.029297	
-141.419586	7.077486	6414.830078	14278.124023	
-32.966217	-3.825114	1541.511597	15658.258789	
73.156754	21.052900	-3527.774902	15381.666016	
165.465393	79.019394	-8243.964844	13470.602539	
233.970688	163.801620	-12093.742188	10124.775391	
271.259430	266.225006	-14655.403320	5700.497070	
273.296478	375.205963	-15645.047852	672.750305	
239.861420	478.951324	-14948.024414	-4415.801758	
174.572357	566.234436	-12632.152344	-9013.386719	
84.494446	627.610107	-8941.208984	-12618.954102	
-20.624681	656.436646	-4269.287109	-14836.778320	
-129.409729	649.594666	881.274048	-15419.878906	
-230.088699	607.824524	5953.900879	-14297.508789	
-311.766785	535.646362	10397.929688	-11583.632812	
-365.605316	440.870789	13728.380859	-7565.407715	
-385.778259	333.753784	15578.886719	-2672.812012	
-370.102631	225.886856	15741.976562	2567.355713	
-320.274719	128.942642	14192.315430	7588.200195	
-241.686600	53.411808	11090.271484	11844.057617	
-142.842545	7.467795	6765.360840	14869.792969	
-34.438801	-3.917638	1681.252686	16331.637695	
71.793900	20.487564	-3613.935059	16063.990234	
164.359756	78.042435	-8546.726562	14088.135742	
233.241898	162.518768	-12580.396484	10610.781250	
270.986359	264.775085	-15273.369141	6002.449219	
273.508698	373.745911	-16327.551758	758.008667	
240.535950	477.639130	-15621.313477	-4556.460938	
175.636215	565.212097	-13223.466797	-9364.774414	
85.832504	626.988281	-9386.643555	-13143.106445	
-19.157217	656.282654	-4520.699707	-15477.061523	
-127.971657	649.925171	851.062012	-16107.106445	
-228.835632	608.603760	6148.165527	-14957.416992	
-310.834320	536.789978	10795.688477	-12144.907227	
-365.094360	442.255066	14286.660156	-7967.388672	
-385.744110	335.228943	16237.362305	-2872.051758	
-370.548950	227.293274	16429.496094	2592.398193	
-321.153229	130.128143	14834.583008	7834.830078	
-242.902222	54.248104	11617.877930	12285.632812	
-144.263733	7.864395	7121.284180	15458.604492	
-35.911762	-4.003646	1827.020996	17004.062500	
70.428558	19.928261	-3694.084229	16747.367188	
163.249786	77.070366	-8844.143555	14708.615234	
232.507416	161.239120	-13062.951172	11101.307617	
270.706848	263.326355	-15888.922852	6310.006348	
273.714417	372.284851	-17009.591797	849.351807	
241.204636	476.323853	-16296.136719	-4691.213867	
176.695496	564.184937	-13818.149414	-9711.072266	
87.167763	626.360352	-9836.916016	-13663.538086	
-17.690470	656.121948	-4777.895020	-16115.393555	
-126.532143	650.249023	814.747192	-16794.363281	
-227.579132	609.377197	6336.666504	-15619.333008	
-309.896790	537.929321	11188.646484	-12709.950195	
-364.577271	443.636963	14841.620117	-8374.491211	
-385.703400	336.703857	16894.361328	-3077.212891	
-370.989044	228.701599	17117.539062	2611.360107	
-322.026489	131.317474	15479.316406	8075.877441	
-244.114151	55.089737	12149.627930	12722.727539	
-145.683182	8.267251	7482.580566	16044.522461	
-37.385132	-4.083163	1978.810913	17675.494141	
69.060699	19.374973	-3768.215088	17431.755859	
162.135452	76.103180	-9136.195312	15332.003906	
231.767197	159.962708	-13541.375000	11596.326172	
270.420837	261.878815	-16502.027344	6623.153320	
273.913544	370.822845	-17691.126953	946.777344	
241.867371	475.005585	-16972.457031	-4820.049316	
177.750122	563.153076	-14416.166016	-10052.257812	
88.500145	625.726562	-10292.000000	-14180.214844	
-16.224520	655.954773	-5040.860352	-16751.736328	
-125.091263	650.566589	772.328857	-17481.609375	
-226.319244	610.145142	6519.390625	-16283.218750	
-308.954254	539.064514	11576.778320	-13278.729492	
-364.054077	445.016602	15393.227539	-8786.694336	
-385.656158	338.178650	17549.841797	-3288.285889	
-371.422882	230.111938	17806.064453	2624.237549	
-322.894470	132.510742	16126.481445	8311.325195	
-245.322342	55.936817	12685.493164	13155.314453	
-147.100861	8.676483	7849.231445	16627.511719	
-38.858883	-4.156059	2136.616211	18345.890625	
67.690353	18.827843	-3836.319824	18117.117188	
161.016800	75.141022	-9422.862305	15958.268555	
231.021286	158.689636	-14015.637695	12095.810547	
270.128387	260.432617	-17112.644531	6941.875000	
274.106201	369.360016	-18372.117188	1050.282593	
242.524261	473.684418	-17650.232422	-4942.957520	
178.800171	562.116516	-15017.482422	-10388.309570	
89.829720	625.086792	-10751.872070	-14693.105469	
-14.759301	655.781067	-5309.582520	-17386.048828	
-123.648956	650.877747	723.806519	-18168.804688	
-225.055939	610.907471	6696.323730	-16949.035156	
-308.006653	540.195496	11960.058594	-13851.213867	
-363.524719	446.393860	15941.447266	-9203.975586	
-385.602325	339.653137	18203.765625	-3505.261719	
-371.850403	231.524124	18495.029297	2631.026367	
-323.757080	133.707794	16776.037109	8541.157227	
-246.526718	56.789200	13225.443359	13583.365234	
-148.516647	9.091955	8221.217773	17207.533203	
-40.332886	-4.222460	2300.430908	19015.210938	
66.317642	18.286751	-3898.391602	18803.412109	
159.893921	74.183792	-9704.125977	16587.371094	
230.269760	157.419861	-14485.708984	12599.734375	
269.829529	258.987701	-17720.734375	7266.154297	
274.292358	367.896301	-19052.521484	1159.864502	
243.175293	472.360291	-18329.425781	-5059.927246	
179.845612	561.075317	-15622.066406	-10719.203125	
91.156448	624.441162	-11216.506836	-15202.176758	
-13.294854	655.600830	-5584.048828	-18018.292969	
-122.205269	651.182434	669.179871	-18855.906250	
-223.789230	611.664062	6867.452637	-17616.742188	
-307.053986	541.322205	12338.462891	-14427.371094	
-362.989197	447.768738	16486.244141	-9626.313477	
-385.541901	341.127411	18856.091797	-3728.129883	
-372.271606	232.938232	19184.398438	2631.723145	
-324.614349	134.908722	17427.951172	8765.357422	
-247.727264	57.646984	13769.448242	14006.851562	
-149.930573	9.513774	8598.521484	17784.552734	
-41.807171	-4.282251	2470.248535	19683.417969	
64.942535	17.751823	-3954.423340	19490.597656	
158.766800	73.231613	-9979.964844	17219.277344	
229.512589	156.153473	-14951.558594	13108.068359	
269.524261	257.544128	-18326.263672	7595.975586	
274.472015	366.431763	-19732.300781	1275.519897	
243.820435	471.033295	-19009.998047	-5170.948730	
180.886429	560.029419	-16229.882812	-11044.916992	
92.480309	623.789551	-11685.879883	-15707.396484	
-11.831204	655.414062	-5864.246582	-18648.433594	
-120.760208	651.480713	608.448792	-19542.875000	
-222.519135	612.415100	7032.764160	-18286.304688	
-306.096313	542.444702	12711.964844	-15007.169922	
-362.447571	449.141235	17027.587891	-10053.684570	
-385.474945	342.601379	19506.783203	-3956.881104	
-372.686554	234.354172	19874.125000	2626.324463	
-325.466278	136.113419	18082.181641	8983.907227	
-248.923996	58.510071	14317.479492	14425.746094	
-151.342606	9.941850	8981.121094	18358.535156	
-43.281712	-4.335511	2646.062012	20350.468750	
63.565052	17.222988	-4004.408691	20178.636719	
157.635437	72.284431	-10250.360352	17853.949219	
228.749771	154.890427	-15413.157227	13620.786133	
269.212524	256.101898	-18929.193359	7931.322266	
274.645111	364.966431	-20411.412109	1397.245239	
244.459625	469.703430	-19691.906250	-5276.012207	
181.922546	558.978943	-16840.898438	-11365.429688	
